,pre,post,witvliet_1_syn,witvliet_2_syn,witvliet_3_syn,witvliet_4_syn,witvliet_5_syn,witvliet_6_syn,cel_jsh_syn,cel_n2u_syn,witvliet_7_syn,witvliet_8_syn,pristi_s14_syn,pristi_s15_syn,conserved_syn,average_size_syn,elegans_sum_syn,pristi_sum_syn,elegans_specific_syn,pristi_specific_syn,specific_syn,average_cel_syn_size,average_pristi_syn_size
1359,RIF,ASH,5.0,4.0,3.0,2.0,2.0,3.0,2.0,6.0,3.0,1.0,0.0,0.0,10,3.1,10,0,yes,no,cel_specific,3.1,0.0
1360,RIF,AUA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1361,RIF,AVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1362,RIF,AVB,6.0,10.0,9.0,10.0,18.0,17.0,27.0,71.0,30.0,31.0,0.0,0.0,10,22.9,10,0,yes,no,cel_specific,22.9,0.0
1363,RIF,AVD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3,1.3333333333333333,3,0,no,no,not specific,0.4,0.0
1364,RIF,AVE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
1365,RIF,AVH,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,7.0,0.0,0.0,5,3.0,5,0,no,no,not specific,1.5,0.0
1366,RIF,AVJ,3.0,9.0,7.0,5.0,7.0,7.0,9.0,11.0,5.0,5.0,0.0,0.0,10,6.8,10,0,yes,no,cel_specific,6.8,0.0
1367,RIF,AWB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
1368,RIF,BDU,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,4,2.0,4,0,no,no,not specific,0.8,0.0
1369,RIF,CEP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,1.5,2,0,no,no,not specific,0.3,0.0
1370,RIF,PVC,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3,1.3333333333333333,3,0,no,no,not specific,0.4,0.0
1371,RIF,PVP,0.0,1.0,0.0,2.0,1.0,6.0,6.0,15.0,3.0,9.0,0.0,0.0,8,5.375,8,0,no,no,not specific,4.3,0.0
1372,RIF,PVQ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1373,RIF,RIA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
1374,RIF,RIF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1375,RIF,RIM,0.0,3.0,4.0,3.0,9.0,7.0,8.0,26.0,17.0,11.0,8.0,0.0,10,9.6,9,1,no,no,not specific,8.8,4.0
1376,RIF,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
1377,RIF,RMG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1378,RIF,SIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1,5.0,0,1,no,no,not specific,0.0,2.5
1379,RIF,URA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1380,RIF,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2,2.0,2,0,no,no,not specific,0.4,0.0
1381,RIF,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2,3.0,0,2,no,yes,pristi_specific,0.0,3.0
1382,RIG,ADE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1383,RIG,ADF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
1384,RIG,ADL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
1385,RIG,AFD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1386,RIG,AIB,1.0,3.0,1.0,5.0,3.0,2.0,1.0,6.0,6.0,8.0,0.0,0.0,10,3.6,10,0,yes,no,cel_specific,3.6,0.0
1387,RIG,AIZ,1.0,1.0,1.0,5.0,10.0,8.0,2.0,16.0,23.0,19.0,0.0,0.0,10,8.6,10,0,yes,no,cel_specific,8.6,0.0
1388,RIG,ALN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,0.0,0.0,3,4.333333333333333,3,0,no,no,not specific,1.3,0.0
1389,RIG,ASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1390,RIG,AVB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1391,RIG,AVD,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
1392,RIG,AVE,1.0,2.0,1.0,9.0,7.0,10.0,3.0,12.0,23.0,19.0,0.0,0.0,10,8.7,10,0,yes,no,cel_specific,8.7,0.0
1393,RIG,AVH,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1394,RIG,AVK,3.0,4.0,6.0,7.0,7.0,6.0,6.0,43.0,10.0,8.0,0.0,0.0,10,10.0,10,0,yes,no,cel_specific,10.0,0.0
1395,RIG,BAG,4.0,3.0,4.0,5.0,4.0,5.0,2.0,5.0,18.0,20.0,0.0,0.0,10,7.0,10,0,yes,no,cel_specific,7.0,0.0
1396,RIG,CEP,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,3,0,no,no,not specific,0.3,0.0
1397,RIG,DVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1,5.0,1,0,no,no,not specific,0.5,0.0
1398,RIG,DVC,0.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,6,2.3333333333333335,6,0,no,no,not specific,1.4,0.0
1399,RIG,IL1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1400,RIG,OLQ,2.0,3.0,2.0,3.0,2.0,3.0,0.0,4.0,6.0,3.0,0.0,0.0,9,3.111111111111111,9,0,no,no,not specific,2.8,0.0
1401,RIG,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2,1.5,2,0,no,no,not specific,0.3,0.0
1402,RIG,PVQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1403,RIG,PVT,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,5,1.8,5,0,no,no,not specific,0.9,0.0
1404,RIG,RIA,3.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,8,2.25,8,0,no,no,not specific,1.8,0.0
1405,RIG,RIB,2.0,4.0,6.0,4.0,4.0,6.0,4.0,5.0,4.0,10.0,0.0,0.0,10,4.9,10,0,yes,no,cel_specific,4.9,0.0
1406,RIG,RIG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1407,RIG,RIH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
1408,RIG,RIM,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,44.0,21.0,5,13.6,3,2,no,no,not specific,0.3,32.5
1409,RIG,RIR,2.0,3.0,0.0,3.0,2.0,4.0,4.0,13.0,2.0,3.0,0.0,0.0,9,4.0,9,0,no,no,not specific,3.6,0.0
1410,RIG,RIV,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,3,2.6666666666666665,2,1,no,no,not specific,0.4,2.0
1411,RIG,RMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,2,10.0,0,2,no,yes,pristi_specific,0.0,10.0
1412,RIG,RME,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1413,RIG,RMG,2.0,2.0,7.0,2.0,4.0,2.0,2.0,6.0,4.0,1.0,0.0,0.0,10,3.2,10,0,yes,no,cel_specific,3.2,0.0
1414,RIG,SAA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,19.0,4,7.75,2,2,no,no,not specific,0.3,14.0
1415,RIG,SIA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1416,RIG,SMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,no,no,not specific,0.0,0.5
1417,RIG,SMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,2,8.5,0,2,no,yes,pristi_specific,0.0,8.5
1418,RIG,URA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,5.0,0,1,no,no,not specific,0.0,2.5
1419,RIG,URX,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,0.0,14.0,5.0,7,4.571428571428571,5,2,no,no,not specific,1.3,9.5
1420,RIG,URY,2.0,5.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,6.0,0.0,11,3.090909090909091,10,1,no,no,not specific,2.8,3.0
1421,RIH,ADF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2,2.0,2,0,no,no,not specific,0.4,0.0
1422,RIH,AIY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,3,4.0,3,0,no,no,not specific,1.2,0.0
1423,RIH,AIZ,3.0,4.0,8.0,1.0,8.0,7.0,11.0,32.0,10.0,13.0,0.0,0.0,10,9.7,10,0,yes,no,cel_specific,9.7,0.0
1424,RIH,AUA,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,6,1.6666666666666667,6,0,no,no,not specific,1.0,0.0
1425,RIH,AVE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3,1.0,3,0,no,no,not specific,0.3,0.0
1426,RIH,BAG,0.0,0.0,3.0,0.0,3.0,2.0,2.0,7.0,2.0,1.0,0.0,0.0,7,2.857142857142857,7,0,no,no,not specific,2.0,0.0
1427,RIH,CEP,2.0,5.0,4.0,4.0,1.0,9.0,2.0,15.0,15.0,13.0,0.0,0.0,10,7.0,10,0,yes,no,cel_specific,7.0,0.0
1428,RIH,IL1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3,1.3333333333333333,3,0,no,no,not specific,0.4,0.0
1429,RIH,IL2,3.0,3.0,2.0,6.0,5.0,4.0,2.0,14.0,4.0,3.0,0.0,0.0,10,4.6,10,0,yes,no,cel_specific,4.6,0.0
1430,RIH,OLQ,7.0,6.0,9.0,9.0,8.0,11.0,9.0,37.0,27.0,20.0,0.0,0.0,10,14.3,10,0,yes,no,cel_specific,14.3,0.0
1431,RIH,RIA,4.0,6.0,9.0,2.0,18.0,20.0,22.0,73.0,21.0,15.0,0.0,0.0,10,19.0,10,0,yes,no,cel_specific,19.0,0.0
1432,RIH,RIB,2.0,2.0,3.0,1.0,8.0,8.0,10.0,33.0,8.0,13.0,0.0,0.0,10,8.8,10,0,yes,no,cel_specific,8.8,0.0
1433,RIH,RIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1434,RIH,RIP,5.0,6.0,7.0,8.0,12.0,8.0,4.0,25.0,8.0,16.0,2.0,15.0,12,9.666666666666666,10,2,no,no,core,9.9,8.5
1435,RIH,RIR,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,6,1.5,5,1,no,no,not specific,0.6,1.5
1436,RIH,RIS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,1,no,no,not specific,0.1,0.5
1437,RIH,RME,1.0,1.0,1.0,1.0,0.0,3.0,0.0,16.0,3.0,1.0,0.0,0.0,8,3.375,8,0,no,no,not specific,2.7,0.0
1438,RIH,SMD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1439,RIH,URA,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3,2.0,3,0,no,no,not specific,0.6,0.0
1440,RIH,URY,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,21.0,11.0,9,4.888888888888889,7,2,no,no,not specific,1.2,16.0
1441,RIM,ADA,0.0,0.0,1.0,0.0,0.0,1.0,1.0,15.0,2.0,1.0,0.0,0.0,6,3.5,6,0,no,no,not specific,2.1,0.0
1442,RIM,AIB,3.0,5.0,6.0,5.0,5.0,15.0,12.0,40.0,20.0,17.0,0.0,0.0,10,12.8,10,0,yes,no,cel_specific,12.8,0.0
1443,RIM,AIZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1444,RIM,AUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1445,RIM,AVA,1.0,1.0,0.0,0.0,1.0,2.0,2.0,16.0,3.0,3.0,0.0,0.0,8,3.625,8,0,no,no,not specific,2.9,0.0
1446,RIM,AVB,4.0,5.0,8.0,7.0,8.0,13.0,14.0,67.0,12.0,15.0,0.0,0.0,10,15.3,10,0,yes,no,cel_specific,15.3,0.0
1447,RIM,AVD,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.5,2,0,no,no,not specific,0.3,0.0
1448,RIM,AVE,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,1.0,0.0,0.0,5,2.6,5,0,no,no,not specific,1.3,0.0
1449,RIM,AVH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1450,RIM,AVJ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,3,2.6666666666666665,3,0,no,no,not specific,0.8,0.0
1451,RIM,AVK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,3,2.0,3,0,no,no,not specific,0.6,0.0
1452,RIM,CEP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1453,RIM,OLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1454,RIM,PVC,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
1455,RIM,RIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2,3.0,2,0,no,no,not specific,0.6,0.0
1456,RIM,RIB,2.0,4.0,9.0,10.0,11.0,9.0,11.0,13.0,7.0,15.0,0.0,0.0,10,9.1,10,0,yes,no,cel_specific,9.1,0.0
1457,RIM,RIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1458,RIM,RIF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1459,RIM,RIG,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,6,1.3333333333333333,6,0,no,no,not specific,0.8,0.0
1460,RIM,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,2,9.0,2,0,no,no,not specific,1.8,0.0
1461,RIM,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,3.0,0,1,no,no,not specific,0.0,1.5
1462,RIM,RIS,1.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,0.0,9,1.8888888888888888,8,1,no,no,not specific,1.3,2.0
1463,RIM,RIV,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,1.5,1,1,no,no,not specific,0.1,1.0
1464,RIM,RMD,8.0,7.0,7.0,7.0,11.0,17.0,14.0,57.0,26.0,21.0,43.0,0.0,11,19.818181818181817,10,1,no,no,not specific,17.5,21.5
1465,RIM,RME,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1466,RIM,RMG,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2,6.0,1,1,no,no,not specific,0.1,5.5
1467,RIM,SAA,3.0,6.0,6.0,9.0,14.0,17.0,17.0,44.0,26.0,32.0,26.0,7.0,12,17.25,10,2,no,no,core,17.4,16.5
1468,RIM,SIA,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,6,1.6666666666666667,6,0,no,no,not specific,1.0,0.0
1469,RIM,SIB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,1.0,2,1,no,no,not specific,0.2,0.5
1470,RIM,SMD,14.0,20.0,13.0,20.0,25.0,30.0,21.0,64.0,35.0,39.0,67.0,9.0,12,29.75,10,2,no,no,core,28.1,38.0
1471,RIM,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1,12.0,0,1,no,no,not specific,0.0,6.0
1472,RIP,AVB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2,1.5,2,0,no,no,not specific,0.3,0.0
1473,RIP,IL2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1474,RIP,OLQ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,2,5.0,2,0,no,no,not specific,1.0,0.0
1475,RIP,RIH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2,2.0,2,0,no,no,not specific,0.4,0.0
1476,RIP,RIP,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
1477,RIP,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2,4.0,0,2,no,yes,pristi_specific,0.0,4.0
1478,RIP,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2,3.0,0,2,no,yes,pristi_specific,0.0,3.0
1479,RIP,RMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1,18.0,0,1,no,no,not specific,0.0,9.0
1480,RIP,SIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,no,no,not specific,0.0,0.5
1481,RIP,SIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,3.0,0,1,no,no,not specific,0.0,1.5
1482,RIP,SMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1,8.0,0,1,no,no,not specific,0.0,4.0
1483,RIP,URA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,3,2.6666666666666665,1,2,no,no,not specific,0.1,3.5
1484,RIP,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,7.0,2,22.5,0,2,no,yes,pristi_specific,0.0,22.5
1485,RIP,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,9.0,2,18.0,0,2,no,yes,pristi_specific,0.0,18.0
1486,RIR,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1487,RIR,ADF,0.0,0.0,1.0,0.0,0.0,5.0,3.0,5.0,4.0,3.0,0.0,0.0,6,3.5,6,0,no,no,not specific,2.1,0.0
1488,RIR,AFD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1489,RIR,AIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1490,RIR,AIY,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,4,2.25,4,0,no,no,not specific,0.9,0.0
1491,RIR,AIZ,1.0,5.0,6.0,7.0,9.0,14.0,10.0,27.0,15.0,20.0,0.0,0.0,10,11.4,10,0,yes,no,cel_specific,11.4,0.0
1492,RIR,ASE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1493,RIR,ASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
1494,RIR,AUA,0.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,2.0,2.0,0.0,0.0,7,2.142857142857143,7,0,no,no,not specific,1.5,0.0
1495,RIR,AVA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1496,RIR,AVE,0.0,2.0,0.0,0.0,2.0,2.0,0.0,4.0,2.0,2.0,0.0,0.0,6,2.3333333333333335,6,0,no,no,not specific,1.4,0.0
1497,RIR,AVH,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,4,1.25,4,0,no,no,not specific,0.5,0.0
1498,RIR,AWB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1499,RIR,BAG,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,5,2.0,5,0,no,no,not specific,1.0,0.0
1500,RIR,CEP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1501,RIR,DVA,1.0,2.0,3.0,4.0,3.0,1.0,1.0,9.0,2.0,5.0,0.0,0.0,10,3.1,10,0,yes,no,cel_specific,3.1,0.0
1502,RIR,OLQ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
1503,RIR,PVP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3,2.3333333333333335,3,0,no,no,not specific,0.7,0.0
1504,RIR,RIA,4.0,5.0,8.0,5.0,13.0,12.0,7.0,15.0,19.0,16.0,0.0,0.0,10,10.4,10,0,yes,no,cel_specific,10.4,0.0
1505,RIR,RIG,0.0,0.0,1.0,0.0,1.0,3.0,1.0,6.0,2.0,3.0,0.0,0.0,7,2.4285714285714284,7,0,no,no,not specific,1.7,0.0
1506,RIR,RIH,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,3,0,no,no,not specific,0.3,0.0
1507,RIR,RMG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
1508,RIR,SMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2,1.5,2,0,no,no,not specific,0.3,0.0
1509,RIR,URX,3.0,5.0,8.0,9.0,10.0,12.0,7.0,15.0,19.0,14.0,8.0,5.0,12,9.583333333333334,10,2,no,no,core,10.2,6.5
1510,RIR,URY,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1511,RIS,AIB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
1512,RIS,AVE,5.0,5.0,7.0,11.0,12.0,12.0,17.0,35.0,16.0,17.0,0.0,0.0,10,13.7,10,0,yes,no,cel_specific,13.7,0.0
1513,RIS,AVK,0.0,1.0,0.0,5.0,6.0,5.0,11.0,19.0,17.0,18.0,0.0,0.0,8,10.25,8,0,no,no,not specific,8.2,0.0
1514,RIS,AVL,0.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,3.0,0.0,0.0,0.0,4,4.0,4,0,no,no,not specific,1.6,0.0
1515,RIS,CEP,3.0,4.0,4.0,4.0,7.0,7.0,5.0,16.0,11.0,11.0,0.0,0.0,10,7.2,10,0,yes,no,cel_specific,7.2,0.0
1516,RIS,OLL,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,3,2.3333333333333335,3,0,no,no,not specific,0.7,0.0
1517,RIS,OLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
